,요양기관명,종별코드명,시도코드명,시군구코드명,주소,좌표(X),좌표(Y),시군구,시군구 코드
1155,열린내과병원,병원,충남,당진시,충청남도 당진시 당진중앙1로 179  (읍내동),126.6329616,36.8969521,충청남도 당진시,44830
1156,열린아동병원,병원,대구,대구달서구,"대구광역시 달서구 달구벌대로 1542 3,4,5층 (감삼동)",128.5357034,35.8495603,대구광역시 달서구,27290
1157,열린중앙병원,병원,대구,대구달성군,대구광역시 달성군 논공읍 논공로 743 (),128.446507,35.7291311,대구광역시 달성군,27710
1158,열린큰병원,병원,대구,대구서구,"대구광역시 서구 달구벌대로 1877 (내당동, 열린큰병원)",128.5696568,35.8618134,대구광역시 서구,27170
1159,염창환병원,병원,서울,송파구,서울특별시 송파구 오금로 296 재정빌딩 지하1층~지상5층 (가락동),127.1253937,37.5035124,서울특별시 송파구,11710
1160,영광병원,병원,강원,원주시,강원도 원주시 오리현길 236-0  (행구동),127.9919165,37.3358882,강원도 원주시,42130
1161,영덕아산병원,병원,경북,영덕군,경상북도 영덕군 영해면 영덕로 1621 (),129.4023435,36.5236797,경상북도 영덕군,47770
1162,영동병원,병원,서울,동대문구,"서울특별시 동대문구 한천로 4 (장안동,외1필지(413-8))",127.0585634,37.5632524,서울특별시 동대문구,11230
1163,영암한국병원,병원,전남,영암군,전라남도 영암군 영암읍 오리정길 8 (),126.7011016,34.7942935,전라남도 영암군,46830
1164,영주가톨릭병원,병원,경북,영주시,경상북도 영주시 번영로 176 (영주동),128.6250359,36.8267422,경상북도 영주시,47210
1165,영주기독병원,병원,경북,영주시,경상북도 영주시 구성로 380 (영주동),128.6211144,36.8251759,경상북도 영주시,47210
1166,영주자인병원,병원,경북,영주시,경상북도 영주시 대동로31번길 9  (가흥동),128.6056003,36.8159307,경상북도 영주시,47210
1167,예담소아청소년과병원,병원,경남,진주시,경상남도 진주시 충의로 20-33 2층 (충무공동),128.1481905,35.1758876,경상남도 진주시,48170
1168,예사랑아동병원,병원,광주,광주남구,광주광역시 남구 서문대로 683 (진월동),126.8985624,35.1202426,광주광역시 남구,29155
1169,예산명지병원,병원,충남,예산군,충청남도 예산군 예산읍 신례원로 26 (),126.834262,36.713651,충청남도 예산군,44810
1170,예손병원,병원,경기,부천시,"경기도 부천시 부천로 206 (춘의동, 다성빌딩)",126.7874507,37.5025762,경기도 부천시,41190
1171,예손재활의학과병원,병원,경남,진주시,경상남도 진주시 진주대로 839 (주약동),128.0923267,35.1754775,경상남도 진주시,48170
1172,예스병원,병원,서울,구로구,서울특별시 구로구 구로동로 147 MEDI FLOWER 147 (구로동),126.8834154,37.491706,서울특별시 구로구,11530
1173,예울병원,병원,전남,여수시,전라남도 여수시 신월로 114 (웅천동),127.6804198,34.7479571,전라남도 여수시,46130
1174,예인여성병원,병원,경남,창원진해구,경상남도 창원시 진해구 진해대로 958 (자은동),128.7068969,35.1442172,경상남도 창원시 진해구,48129
1175,예일병원,병원,충남,천안서북구,충청남도 천안시 서북구 충무로 129  (쌍용동),127.1217497,36.793049,충청남도 천안시 서북구,44133
1176,예천권병원,병원,경북,예천군,경상북도 예천군 예천읍 시장로 136 (),128.458942,36.6574115,경상북도 예천군,47900
1177,오병원,병원,전남,순천시,전라남도 순천시 충효로 150  (연향동),127.5166666,34.9520687,전라남도 순천시,46150
1178,오산세종병원,병원,경기,오산시,경기도 오산시 오산로 8 (갈곶동),127.0672026,37.1276122,경기도 오산시,41370
1179,오성병원,병원,부산,부산진구,부산광역시 부산진구 중앙대로 910 지상1~11층 (양정동),129.0704205,35.1713273,부산광역시 부산진구,26230
1180,오정본병원,병원,경기,부천시,"경기도 부천시 소사구 801 ,소사로 802-1(성운빌딩.401호) (원종동)",126.8044705,37.5276411,경기도 부천시 소사구,41197
1181,오창중앙병원,병원,충북,청주청원구,충청북도 청주시 청원구 오창읍 중부로 683 (오창읍),127.4296432,36.7068071,충청북도 청주시,43110
1182,오케이병원,병원,인천,인천계양구,인천광역시 계양구 장제로 676 오케이병원 2~7층 (작전동),126.73371,37.5282655,인천광역시 계양구,28245
1183,오케이참병원,병원,경기,구리시,"경기도 구리시 건원대로 95 3,4,5,6층 (인창동, 인창프라자)",127.1380644,37.609432,경기도 구리시,41310
1184,온고을재활의학과병원,병원,전북,전주완산구,전라북도 전주시 완산구 완산길 100 (서완산동1가),127.1397889,35.8122208,전라북도 전주시 완산구,45111
1185,온누리병원,병원,경기,안산단원구,경기도 안산시 단원구 선부로 201 (선부동),126.817513,37.341815,경기도 안산시 단원구,41273
1186,온누리아동병원,병원,전북,익산시,전라북도 익산시 동서로 491 (어양동),126.987136,35.952536,전라북도 익산시,45140
1187,온누리안과병원,병원,전북,전주완산구,"전라북도 전주시 완산구 백제대로 325-0  1동 (중화산동2가,온누리안과)",127.1223437,35.8223092,전라북도 전주시 완산구,45111
1188,올곧은병원,병원,대구,대구수성구,대구광역시 수성구 화랑로 66 (만촌동),128.6343821,35.8713641,대구광역시 수성구,27290
1189,올림피아병원,병원,인천,인천남동구,"인천광역시 남동구 호구포로 836 구월프라자 1~3,5,6일부층 (구월동)",126.720023,37.4569861,인천광역시 남동구,28200
1190,올림픽병원,병원,서울,송파구,서울특별시 송파구 백제고분로 283 어깨동무빌딩 (석촌동),127.0980123,37.5027549,서울특별시 송파구,11710
1191,올바로병원,병원,서울,서초구,서울특별시 서초구 명달로 102 서원빌딩 1-6층 (서초동),127.0043999,37.4862375,서울특별시 서초구,11650
1192,올바른서울병원,병원,서울,강동구,서울특별시 강동구 양재대로 1525 명품빌딩 (천호동),127.1412951,37.5420953,서울특별시 강동구,11740
1193,완도대성병원,병원,전남,완도군,전라남도 완도군 완도읍 청해진동로 63 (완도읍),126.735575,34.3171667,전라남도 완도군,46890
1194,용인연세병원,병원,경기,용인기흥구,경기도 용인시 기흥구 어정로 85 (상하동),127.1392036,37.2742754,경기도 용인시 기흥구,41463
1195,용인제일메디병원,병원,경기,용인처인구,경기도 용인시 처인구 포곡읍 포곡로210번길 21-11 (),127.2283391,37.2749329,경기도 용인시 처인구,41461
1196,우리들병원,병원,서울,강남구,서울특별시 강남구 학동로 445 우리들병원 (청담동),127.0497016,37.5190451,서울특별시 강남구,11680
1197,우리들병원,병원,광주,광주서구,광주광역시 서구 상무대로 811 (치평동),126.8512545,35.1483228,광주광역시 서구,29140
1198,우리들병원,병원,대구,대구중구,대구광역시 중구 국채보상로 648 (동인동2가),128.6011786,35.8693571,대구광역시 중구,27110
1199,우리병원,병원,경기,수원팔달구,경기도 수원시 팔달구 경수대로 419 (인계동),127.024924,37.2637244,경기도 수원시 팔달구,41115
1200,우리병원,병원,대구,대구달서구,대구광역시 달서구 와룡로 48-48 (본동),128.537375,35.836811,대구광역시 달서구,27290
1201,우리병원,병원,경남,창원진해구,"경상남도 창원시 진해구 용원로 13 2,3,5층 (용원동)",128.8107912,35.100497,경상남도 창원시 진해구,48129
1202,우리병원,병원,울산,울산울주군,울산광역시 울주군 언양읍 헌양길 175 (),129.1169684,35.567066,울산광역시 울주군,31710
1203,우리본병원,병원,충남,서산시,충청남도 서산시 호수공원1로 34 지하1~지상5층 (예천동),126.4522937,36.7728719,충청남도 서산시,44210
1204,우리아동병원,병원,광주,광주서구,광주광역시 서구 풍금로 167 (금호동),126.859268,35.1308952,광주광역시 서구,29140
1205,우리여성병원,병원,경남,김해시,경상남도 김해시 내외중앙로 91 (내동),128.8670151,35.238182,경상남도 김해시,48250
1206,우리척병원,병원,충남,천안서북구,충청남도 천안시 서북구 충무로 155  (쌍용동),127.1245555,36.793903,충청남도 천안시 서북구,44133
1207,우리호병원,병원,경기,용인수지구,"경기도 용인시 수지구 문정로 15 4~7층 (풍덕천동, 평은프라자)",127.0959113,37.3222113,경기도 용인시 수지구,41465
1208,우먼피아여성병원,병원,경기,의정부시,경기도 의정부시 청사로5번길 16 (신곡동),127.0701079,37.7488555,경기도 의정부시,41150
1209,우암병원,병원,광주,광주북구,광주광역시 북구 동문대로248번길 10  (각화동),126.9330176,35.1834101,광주광역시 북구,29170
1210,우현병원,병원,경기,오산시,경기도 오산시 대원로 7 오산프라자 (오산동),127.0694953,37.146977,경기도 오산시,41370
1211,운정와이즈병원,병원,경기,파주시,"경기도 파주시 금바위로 50 2~7,10,11층 (와동동)",126.7588583,37.7290287,경기도 파주시,41480
1212,울들병원,병원,울산,울산남구,울산광역시 남구 중앙로 228 2~10층 (신정동),129.3120313,35.5412877,울산광역시 남구,31140
1213,울산H병원,병원,울산,울산중구,울산광역시 중구 화합로 363 (반구동),129.340714,35.5583544,울산광역시 중구,31110
1214,울산미즈병원,병원,울산,울산남구,울산광역시 남구 남산로 2 (무거동),129.270908,35.5523152,울산광역시 남구,31140
1215,울산아동병원,병원,울산,울산북구,울산광역시 북구 호계로 332-1 (신천동),129.3499375,35.6328987,울산광역시 북구,31200
1216,울산우리병원,병원,울산,울산남구,"울산광역시 남구 번영로 195 2층 (신정동, 동문아뮤티)",129.3252804,35.5424902,울산광역시 남구,31140
1217,울산청맥외과병원,병원,울산,울산남구,"울산광역시 남구 삼산로 274 15층 (삼산동, W-CENTER)",129.3371409,35.5389443,울산광역시 남구,31140
1218,울진군의료원,병원,경북,울진군,경상북도 울진군 울진읍 현내항길 71 (),129.4095737,36.9926961,경상북도 울진군,47930
1219,웅상센텀힐병원,병원,경남,양산시,경상남도 양산시 평산로 11 (평산동),129.1537471,35.3813023,경상남도 양산시,48330
1220,웅상좋은아이병원,병원,경남,양산시,경상남도 양산시 평산로 12 (평산동),129.1537569,35.3817811,경상남도 양산시,48330
1221,워크재활의학과병원,병원,부산,부산연제구,부산광역시 연제구 고분로13번길 15 (연산동),129.084186,35.186752,부산광역시 연제구,26470
1222,원당연세병원,병원,경기,고양덕양구,"경기도 고양시 덕양구 호국로 781 2,3,4,6,7층 (주교동)",126.8354185,37.6562304,경기도 고양시 덕양구,41281
1223,원병원,병원,경기,남양주시,경기도 남양주시 화도읍 경춘로 1943-16 (),127.3043735,37.6519274,경기도 남양주시,41360
1224,원주불로병원,병원,강원,원주시,강원도 원주시 평원로 165-0  (학성동),127.9444614,37.3562516,강원도 원주시,42130
1225,원주성모병원,병원,강원,원주시,강원도 원주시 소초면 치악로 2473 (),127.9844989,37.3936695,강원도 원주시,42130
1226,원주센텀병원,병원,강원,원주시,강원도 원주시 능라동길 70-0 (무실동),127.9302031,37.3337964,강원도 원주시,42130
1227,원주연세병원,병원,강원,원주시,강원도 원주시 원일로 230  (학성동),127.9437571,37.3568173,강원도 원주시,42130
1228,원주우리병원,병원,강원,원주시,강원도 원주시 북원로 2572 2572,127.9434,37.373665,강원도 원주시,42130
1229,원주카톨릭병원,병원,강원,원주시,"강원도 원주시 남산로 199 (학성동, 원주카톨릭병원)",127.941138,37.35399,강원도 원주시,42130
1230,원주프라임병원,병원,강원,원주시,강원도 원주시 남원로 556-0 지하1~6층 (개운동),127.9480045,37.3334933,강원도 원주시,42130
1231,원흥아이제일병원,병원,경기,고양덕양구,"경기도 고양시 덕양구 권율대로 685 SIB타워 9,10층 (원흥동)",126.8740546,37.6512027,경기도 고양시 덕양구,41281
1232,원힐링병원,병원,광주,광주남구,"광주광역시 남구 대남대로 373-1 1~3, 5~7층 (월산동)",126.8908053,35.1444954,광주광역시 남구,29155
1233,웰니스병원,병원,부산,부산연제구,부산광역시 연제구 반송로 52 (연산동),129.0858962,35.1890247,부산광역시 연제구,26470
1234,웰니스어린이병원,병원,충북,청주상당구,충청북도 청주시 상당구 2순환로2031번길 6-20  (방서동),127.5046466,36.5982248,충청북도 청주시 상당구,43111
1235,웰봄병원,병원,경기,오산시,"경기도 오산시 경기대로 534 3층 303호, 5~10층 (수청동)",127.0640749,37.1706269,경기도 오산시,41370
1236,웰키즈아동병원,병원,대구,대구동구,"대구광역시 동구 안심로 389 3,4,5,6층 (신서동)",128.7265578,35.8692211,대구광역시 동구,27140
